id,zip,score,process,address,restaurant,inspection-date,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country
10334263,78717,91,"Routine Inspection","10525 W PARMER LN AUSTIN, TX 78717 ","McDonald's- Avery Ranch",2014-12-28T00:00:00Z,30.495911,-97.774759,1,range_interpolation,10525,"W Parmer Ln",Austin,TX,"Williamson County",78717,US
10334389,78617,87,"Routine Inspection","2777 E SH 71 WB AUSTIN, TX 78617 ","HWY 71 Food & Fuel",2014-12-28T00:00:00Z,29.477381,-98.496271,0.8,street_center,,"Belknap Pl","San Antonio",TX,"Bexar County",78212,US
10334458,78660,93,"Routine Inspection","15904 CENTRAL COMMERCE DR AUSTIN, TX 78660 ","Giggles Learning Center, LLC",2015-12-27T00:00:00Z,30.453344,-97.655084,0.8,range_interpolation,15904,"Central Commerce Dr",Pflugerville,TX,"Travis County",78660,US
10334534,78724,89,"Routine Inspection","14300 FM 969 RD Unit C AUSTIN, TX 78724 ","Dragon Express",2015-12-27T00:00:00Z,30.247811,-97.583899,1,range_interpolation,14300,"Fm 969",Austin,TX,"Travis County",78724,US
10334733,78746,97,"Routine Inspection","4100 WESTBANK DR WEST LAKE HILLS, TX 78746 ","Westlake PAC Concessions",2014-12-28T00:00:00Z,30.276079,-97.816087,1,range_interpolation,4100,"Westbank Dr",Austin,TX,"Travis County",78746,US
10335218,78701,88,"Routine Inspection","511 E 6TH ST AUSTIN, TX 78701 ","Hoeks Pizza",2015-12-27T00:00:00Z,30.266608,-97.738201,1,range_interpolation,511,"E 6th St",Austin,TX,"Travis County",78701,US
10337172,78750,97,"Routine Inspection","11206 POWDER MILL TRL AUSTIN, TX 78750 ","Austin North Assisted Living",2014-12-28T00:00:00Z,30.461381,-97.811608,1,range_interpolation,11206,"Powder Mill Trl",Austin,TX,"Travis County",78750,US
10337191,78750,91,"Routine Inspection","11009 EL SALIDO PKWY AUSTIN, TX 78750 ","Anderson Mill Assisted Living",2014-12-28T00:00:00Z,30.454063,-97.816719,1,range_interpolation,11009,"El Salido Pkwy",Austin,TX,"Travis County",78750,US
10337588,78738,92,"Routine Inspection","3620 S FM 620 RD BEE CAVE, TX 78738 ","BC - Mesa Rosa IV",2015-12-27T00:00:00Z,30.317556,-97.950241,1,range_interpolation,3620,"Fm 620",Austin,TX,"Travis County",78738,US
10338000,78660,86,"Routine Inspection","15630 VISION DR AUSTIN, TX 78660 ","Snappy Snacks Kitchen",2014-12-28T00:00:00Z,30.450148,-97.661836,1,range_interpolation,15630,"Vision Dr",Pflugerville,TX,"Travis County",78660,US
10338098,78738,87,"Routine Inspection","12815 SHOPS PKWY Unit 400 BEE CAVE, TX 78738 ","BC - Mandolas Italian Market",2015-12-27T00:00:00Z,30.319748,-97.958224,0.22,place,,,Austin,TX,"Travis County",78738,US
10339305,78745,100,"Routine Inspection","5006 SUNSET TRL AUSTIN, TX 78745 ","Austin Montessori School, Inc",2014-12-28T00:00:00Z,30.227251,-97.804913,1,range_interpolation,5006,"Sunset Trl",Austin,TX,"Travis County",78745,US
10339308,78757,100,"Routine Inspection","6819 GREAT NORTHERN BLVD AUSTIN, TX 78757 ","Austin Montessori School, Inc",2015-12-27T00:00:00Z,30.349458,-97.748444,1,range_interpolation,6819,"Great Northern Blvd",Austin,TX,"Travis County",78757,US
10339477,78660,100,"Routine Inspection","20301 JACKIES RANCH BLVD PFLUGERVILLE, TX 78660 ","Ashford Montessori",2014-12-28T00:00:00Z,30.476682,-97.561599,0.8,street_center,,"Jackies Ranch Rd",Pflugerville,TX,"Travis County",78660,US
10339887,78749,80,"Routine Inspection","3601 W WILLIAM CANNON DR Bunit 751 AUSTIN, TX 78749 ","Man Pasand Grocery",2015-12-27T00:00:00Z,30.214571,-97.831264,0.8,range_interpolation,3601,"W William Cannon Dr",Austin,TX,"Travis County",78749,US
10340373,78717,93,"Routine Inspection","9900 W PARMER LN Bunit 110 AUSTIN, TX 78717 ","Subway #45205",2014-12-28T00:00:00Z,30.49541,-97.774301,1,range_interpolation,9900,"W Parmer Ln",Austin,TX,"Williamson County",78717,US
10340872,78617,89,"Routine Inspection","17097 PEARCE LN Unit B AUSTIN, TX 78617 ","Pearce Lane Cafe",2014-12-28T00:00:00Z,30.143259,-97.570706,1,range_interpolation,17097,"Pearce Ln","Del Valle",TX,"Travis County",78617,US
10343424,78753,81,"Routine Inspection","10601 N LAMAR BLVD AUSTIN, TX 78753 ","Antojitos La Botanita",2015-12-27T00:00:00Z,30.375116,-97.690142,1,range_interpolation,10601,"N Lamar Blvd",Austin,TX,"Travis County",78753,US
10343583,78745,95,"Routine Inspection","111 W WILLIAM CANNON DR AUSTIN, TX 78745 ","Las Delicias Meat Market-Bakery",2015-12-27T00:00:00Z,30.193082,-97.779558,1,range_interpolation,111,"W William Cannon Dr",Austin,TX,"Travis County",78745,US
10345923,78756,85,"Routine Inspection","5400 BURNET RD AUSTIN, TX 78756 ","Hat Creek Burger Company",2014-12-28T00:00:00Z,30.328229,-97.739741,1,range_interpolation,5400,"Burnet Rd",Austin,TX,"Travis County",78756,US
10346273,78705,95,"Routine Inspection","2400 RIO GRANDE ST AUSTIN, TX 78705 ","Wag-A-Bag #24",2015-12-27T00:00:00Z,30.288086,-97.744682,1,range_interpolation,2400,"Rio Grande St",Austin,TX,"Travis County",78705,US
10346733,78748,93,"Routine Inspection","9001 BRODIE LN Bldg B AUSTIN, TX 78748 ","Nanami Sushi Bar",2015-12-27T00:00:00Z,30.192822,-97.843873,1,range_interpolation,9001,"Brodie Ln",Austin,TX,"Travis County",78748,US
10347304,78746,97,"Routine Inspection","2901 S CAPITAL OF TEXAS HWY NB AUSTIN, TX 78746 ","Charley's Grilled Sub @ Barton Creek",2014-12-28T00:00:00Z,30.256216,-97.810685,1,range_interpolation,2901,"S Capital Of Texas Hwy",Austin,TX,"Travis County",78746,US
10347819,78759,100,"Routine Inspection","10740 RESEARCH BLVD SB Unit 105 AUSTIN, TX 78759 ","Gattis Pizza",2014-12-28T00:00:00Z,30.400565,-97.746431,1,range_interpolation,10740,"Research Blvd",Austin,TX,"Travis County",78759,US
10348378,78731,85,"Routine Inspection","5501 BALCONES DR AUSTIN, TX 78731 ","Craig O's Pizza & Pastaria",2015-12-27T00:00:00Z,30.335455,-97.758711,1,range_interpolation,5501,"Balcones Dr",Austin,TX,"Travis County",78731,US
10348734,78617,100,"Routine Inspection","5532 E SH 71 EB AUSTIN, TX 78617 ","County Line Icehouse",2014-12-28T00:00:00Z,29.477381,-98.496271,0.8,street_center,,"Belknap Pl","San Antonio",TX,"Bexar County",78212,US
10351609,78752,87,"Routine Inspection","935 LA POSADA DR AUSTIN, TX 78752 ","Orange Suites",2014-12-28T00:00:00Z,30.325572,-97.704664,1,range_interpolation,935,"La Posada Dr",Austin,TX,"Travis County",78752,US
10352305,78746,96,"Routine Inspection","3201 BEE CAVES RD Unit 172 AUSTIN, TX 78746 ","Tiff's Treats",2015-12-27T00:00:00Z,30.273251,-97.798485,1,range_interpolation,3201,"Bee Caves Rd",Austin,TX,"Travis County",78746,US
10352489,78759,100,"Routine Inspection","10000 RESEARCH BLVD SB Unit 130 AUSTIN, TX 78759 ","Con'olio Oils & Vinegars",2014-12-28T00:00:00Z,30.393499,-97.746753,1,range_interpolation,10000,"Research Blvd",Austin,TX,"Travis County",78759,US
10353638,78660,100,"Routine Inspection","15608 SPRING HILL LN AUSTIN, TX 78660 ","Spring Hill Grocery",2014-12-28T00:00:00Z,30.445691,-97.651387,1,range_interpolation,15608,"Spring Hill Ln",Pflugerville,TX,"Travis County",78660,US
10353767,78728,93,"Routine Inspection","2113 W WELLS BRANCH PKWY Unit 400-A AUSTIN, TX 78728 ","Donut Palace",2015-12-27T00:00:00Z,30.43635,-97.683922,1,range_interpolation,2113,"Wells Branch Pkwy",Austin,TX,"Travis County",78728,US
10354145,78738,100,"Routine Inspection","13420 GALLERIA CIR Unit 140 BEE CAVE, TX 78738 ","BC - Amy's Ice Cream",2014-12-28T00:00:00Z,30.311107,-97.942156,0.8,range_interpolation,13420,"Galleria Cir",Austin,TX,"Travis County",78738,US
10354195,78702,100,"Routine Inspection","1209 ROSEWOOD AVE AUSTIN, TX 78702 ","East End Wines",2014-12-28T00:00:00Z,30.268397,-97.726278,1,range_interpolation,1209,"Rosewood Ave",Austin,TX,"Travis County",78702,US
10354368,78717,91,"Routine Inspection","10900 LAKELINE MALL DR Bldg J AUSTIN, TX 78717 ","Panera Bread",2015-12-27T00:00:00Z,30.472862,-97.798705,1,range_interpolation,10900,"Lakeline Mall Dr",Austin,TX,"Williamson County",78717,US
10354514,78746,89,"Routine Inspection","2901 S CAPITAL OF TEXAS HWY NB Unit VC04 AUSTIN, TX 78746 ","Ruby Thai Kitchen",2015-12-27T00:00:00Z,30.256216,-97.810685,1,range_interpolation,2901,"S Capital Of Texas Hwy",Austin,TX,"Travis County",78746,US
10355256,78753,86,"Routine Inspection","850 E RUNDBERG LN AUSTIN, TX 78753 ","La Sabrocita Restaurant & Tortilleria",2015-12-27T00:00:00Z,30.357865,-97.687015,1,range_interpolation,850,"E Rundberg Ln",Austin,TX,"Travis County",78753,US
10355374,78753,90,"Routine Inspection","500 CANYON RIDGE DR AUSTIN, TX 78753 ","Maui Wowi",2014-12-28T00:00:00Z,30.402623,-97.671134,1,range_interpolation,500,"Canyon Ridge Dr W",Austin,TX,"Travis County",78753,US
10355965,78757,95,"Routine Inspection","2700 W ANDERSON LN AUSTIN, TX 78757 ","JCAA-Early Childhood Program Village",2015-12-27T00:00:00Z,30.358918,-97.736165,1,range_interpolation,2700,"W Anderson Ln",Austin,TX,"Travis County",78757,US
10356174,78749,77,"Routine Inspection","8106 BRODIE LN Unit 109 AUSTIN, TX 78749 ","Beijing Wok",2015-12-27T00:00:00Z,30.202768,-97.837744,1,range_interpolation,8106,"Brodie Ln",Austin,TX,"Travis County",78745,US
10357550,78617,65,"Routine Inspection","5121 ALBERT BROWN DR DEL VALLE, TX 78617 ","Hit The Spot Cafe ",2015-12-27T00:00:00Z,30.18727,-97.557982,1,range_interpolation,5121,"Albert Brown Dr","Del Valle",TX,"Travis County",78617,US
10357554,78732,83,"Routine Inspection","4300 N QUINLAN PARK RD Unit 105 AUSTIN, TX 78732 ","Cho Sushi",2014-12-28T00:00:00Z,30.354588,-97.910524,0.9,range_interpolation,4300,"Quinlan Park Rd N",Austin,TX,"Travis County",78732,US
10357664,78701,91,"Routine Inspection","214 E 6TH ST Unit C AUSTIN, TX 78701 ","Parish Room, The",2014-12-28T00:00:00Z,30.267987,-97.74209,1,range_interpolation,214,"E 6th St",Austin,TX,"Travis County",78701,US
10357765,78757,89,"Routine Inspection","2700 W ANDERSON LN Bunit 204 AUSTIN, TX 78757 ","Chipotle Mexican Grill",2015-12-27T00:00:00Z,30.358918,-97.736165,1,range_interpolation,2700,"W Anderson Ln",Austin,TX,"Travis County",78757,US
10358157,78746,99,"Routine Inspection","4238 BEE CAVES RD WEST LAKE HILLS, TX 78746 ","WL - Royal Fig Catering",2014-12-28T00:00:00Z,30.284626,-97.811723,1,range_interpolation,4238,"Bee Caves Rd",Austin,TX,"Travis County",78746,US
10358258,78701,97,"Routine Inspection","615 RED RIVER ST AUSTIN, TX 78701 ","Swan Dive",2015-12-27T00:00:00Z,30.266559,-97.736999,1,range_interpolation,615,"Red River St",Austin,TX,"Travis County",78701,US
10358571,78701,97,"Routine Inspection","1210 SAN ANTONIO ST Unit 112 AUSTIN, TX 78701 ","Subway #30984",2014-12-28T00:00:00Z,30.275281,-97.74532,1,range_interpolation,1210,"San Antonio St",Austin,TX,"Travis County",78701,US
10358994,78753,82,"Routine Inspection","501 CANYON RIDGE DR AUSTIN, TX 78753 ","Zed's Restaurant",2015-12-27T00:00:00Z,30.402923,-97.671101,0.8,range_interpolation,501,"Canyon Ridge Dr W",Austin,TX,"Travis County",78753,US
10359618,78738,100,"Routine Inspection","3925 MARKET ST BEE CAVE, TX 78738 ","BC - Twin Liquors Hill Country Galleria",2014-12-28T00:00:00Z,30.325306,-97.752175,0.8,street_center,,"W Market Dr",Austin,TX,"Travis County",78731,US
10359753,78758,80,"Routine Inspection","3309 ESPERANZA XING Bunit 100 AUSTIN, TX 78758 ","Gloria's Restaurant #11",2014-12-28T00:00:00Z,30.401982,-97.727791,0.8,street_center,,"Esperanza Xing",Austin,TX,"Travis County",78758,US
10359921,78669,96,"Routine Inspection","910 S PACE BEND RD BRIARCLIFF, TX 78669 ","Pedernales Country Store",2015-12-27T00:00:00Z,30.40546,-98.062156,1,range_interpolation,910,"Pace Bend Rd S",Spicewood,TX,"Burnet County",78669,US
10361935,78751,100,"Routine Inspection","1000 E 41ST ST AUSTIN, TX 78751 ","Coffee Bean & Tea Leaf, The",2014-12-28T00:00:00Z,30.29879,-97.720452,1,range_interpolation,1000,"E 41st St",Austin,TX,"Travis County",78751,US
10362953,78759,90,"Routine Inspection","11400 N MOPAC EXPY SB AUSTIN, TX 78759 ","Hyde Park Baptist High School",2015-12-27T00:00:00Z,30.402314,-97.728571,0.9,range_interpolation,11400,"N Mo Pac Expy",Austin,TX,"Travis County",78759,US
10363063,78704,81,"Routine Inspection","3801 S CONGRESS AVE Unit 109 AUSTIN, TX 78704 ","Thundercloud Subs #23",2014-12-28T00:00:00Z,30.225946,-97.762021,0.9,range_interpolation,3801,"Congress Ave S",Austin,TX,"Travis County",78704,US
10363316,78749,85,"Routine Inspection","4301 W WILLIAM CANNON DR Bunit 400 AUSTIN, TX 78749 ","Torchy's Tacos",2014-12-28T00:00:00Z,30.222313,-97.838358,0.8,range_interpolation,4301,"W William Cannon Dr",Austin,TX,"Travis County",78749,US
10363369,78758,97,"Routine Inspection","3220 FEATHERGRASS CT AUSTIN, TX 78758 ","Yogurt Planet",2015-12-27T00:00:00Z,30.059824,-97.814152,0.8,street_center,,"Feathergrass Dr",Buda,TX,"Hays County",78610,US
10365166,78653,96,"Routine Inspection","11211 E US 290 HWY EB MANOR, TX 78653 ","MN - Subway",2015-12-27T00:00:00Z,30.340054,-97.590561,0.8,street_center,,"Us Hwy 290",Manor,TX,"Travis County",78653,US
10365292,78758,81,"Routine Inspection","11301 DOMAIN DR AUSTIN, TX 78758 ","Westin Austin @ The Domain",2015-12-27T00:00:00Z,30.397404,-97.726203,0.8,street_center,,"Domain Dr",Austin,TX,"Travis County",78758,US
10366495,78750,96,"Routine Inspection","12233 N FM 620 RD Unit 114 AUSTIN, TX 78750 ","Michelle's Patisserie",2014-12-28T00:00:00Z,30.46219,-97.815706,1,range_interpolation,12233,"Fm 620",Austin,TX,"Travis County",78750,US
10366758,78704,91,"Routine Inspection","1421 S CONGRESS AVE AUSTIN, TX 78704 ","More Home Slice",2014-12-28T00:00:00Z,30.249592,-97.74951,0.9,range_interpolation,1421,"Congress Ave S",Austin,TX,"Travis County",78704,US
10367187,78749,100,"Routine Inspection","5700 W SLAUGHTER LN Bunit 380 AUSTIN, TX 78749 ","Kid Spa Austin, LLC.",2014-12-28T00:00:00Z,30.183672,-97.849809,0.8,street_center,,"W Slaughter Ln",Austin,TX,"Travis County",78749,US
10367499,78723,70,"Routine Inspection","6700 MANOR RD AUSTIN, TX 78723 ","Manor Food Mart #1",2015-12-27T00:00:00Z,30.310213,-97.667152,1,range_interpolation,6700,"Manor Rd",Austin,TX,"Travis County",78723,US
10367570,78744,81,"Routine Inspection","7619 E BEN WHITE BLVD EB AUSTIN, TX 78744 ","Denny's # 8535",2014-12-28T00:00:00Z,30.21732,-97.692584,1,range_interpolation,7619,"E Ben White Blvd",Austin,TX,"Travis County",78744,US
10367658,78753,87,"Routine Inspection","9318 N IH 35 SVRD SB AUSTIN, TX 78753 ","Rundberg Food Mart",2014-12-28T00:00:00Z,30.388532,-97.672564,0.8,street_center,,"I- 35",Austin,TX,"Travis County",78753,US
10367660,78704,96,"Routine Inspection","1109 S LAMAR BLVD AUSTIN, TX 78704 ","Gibson Bar",2014-12-28T00:00:00Z,30.255369,-97.761671,1,range_interpolation,1109,"S Lamar Blvd",Austin,TX,"Travis County",78704,US
10367860,78701,89,"Routine Inspection","710 RED RIVER ST AUSTIN, TX 78701 ",Valhalla,2015-12-27T00:00:00Z,30.26754,-97.736931,1,range_interpolation,710,"Red River St",Austin,TX,"Travis County",78701,US
10368062,78735,74,"Routine Inspection","2700 BARTON CREEK BLVD AUSTIN, TX 78735 ","Barton Creek Market",2014-12-28T00:00:00Z,30.288925,-97.872174,1,range_interpolation,2700,"Barton Creek Blvd",Austin,TX,"Travis County",78735,US
10368092,78719,93,"Routine Inspection","3600 PRESIDENTIAL BLVD AUSTIN, TX 78719 ","ABIA Wok N Roll",2015-12-27T00:00:00Z,29.534746,-98.504505,0.8,street_center,,"President Dr","San Antonio",TX,"Bexar County",78216,US
10368351,78751,83,"Routine Inspection","4616 TRIANGLE AVE Unit 200 AUSTIN, TX 78751 ","Snap Kitchen",2014-12-28T00:00:00Z,30.314327,-97.734111,1,range_interpolation,4616,"Triangle Ave",Austin,TX,"Travis County",78751,US
10368821,78746,99,"Routine Inspection","3201 BEE CAVES RD AUSTIN, TX 78746 ","My Fit Foods",2015-12-27T00:00:00Z,30.273251,-97.798485,1,range_interpolation,3201,"Bee Caves Rd",Austin,TX,"Travis County",78746,US
10369329,78758,92,"Routine Inspection","10910 DOMAIN DR Unit 100 AUSTIN, TX 78758 ","Maggiano's Little Italy",2014-12-28T00:00:00Z,30.397404,-97.726203,0.8,street_center,,"Domain Dr",Austin,TX,"Travis County",78758,US
10369442,78701,82,"Routine Inspection","504 TRINITY ST AUSTIN, TX 78701 ","The Old Pecan St. Cafe @ Copper Tank",2014-12-28T00:00:00Z,30.266215,-97.739808,1,range_interpolation,504,"Trinity St",Austin,TX,"Travis County",78701,US
10370003,78705,100,"Routine Inspection","2203 SAN ANTONIO ST AUSTIN, TX 78705 ","Micah 6 of Austin, Texas",2014-12-28T00:00:00Z,30.2851,-97.742748,1,range_interpolation,2203,"San Antonio St",Austin,TX,"Travis County",78705,US
10371553,78701,86,"Routine Inspection","510 RIO GRANDE ST AUSTIN, TX 78701 ","Kung Fu Saloon",2014-12-28T00:00:00Z,30.26914,-97.749983,1,range_interpolation,510,"Rio Grande St",Austin,TX,"Travis County",78701,US
10371863,78731,99,"Routine Inspection","5523 BALCONES DR Unit A AUSTIN, TX 78731 ","Berry Austin",2015-12-27T00:00:00Z,30.335577,-97.758642,1,range_interpolation,5523,"Balcones Dr",Austin,TX,"Travis County",78731,US
10371981,78758,92,"Routine Inspection","1921 CEDAR BEND DR Bunit 120 AUSTIN, TX 78758 ","Pizza Paradise",2014-12-28T00:00:00Z,30.408154,-97.697164,1,range_interpolation,1921,"Cedar Bend Dr",Austin,TX,"Travis County",78758,US
10372428,78736,100,"Routine Inspection","11127 CIRCLE DR AUSTIN, TX 78736 ","Stonebridge SN Health Center",2014-12-28T00:00:00Z,30.228027,-97.951526,1,range_interpolation,11127,"Circle Dr",Austin,TX,"Travis County",78736,US
10372907,78758,90,"Routine Inspection","2122 PARK BEND DR AUSTIN, TX 78758 ","Park Bend SN Health Center",2014-12-28T00:00:00Z,30.40797,-97.70156,1,range_interpolation,2122,"Park Bend Dr",Austin,TX,"Travis County",78758,US
10374866,78738,100,"Routine Inspection","14417 W SH 71 Bldg A BEE CAVE, TX 78738 ","BC - Kwik Chek #55",2014-12-28T00:00:00Z,30.319748,-97.958224,0.22,place,,,Austin,TX,"Travis County",78738,US
10374904,78717,95,"Routine Inspection","14115 AVERY RANCH BLVD AUSTIN, TX 78717 ","Abacus School of Austin",2014-12-28T00:00:00Z,30.494962,-97.787568,0.8,range_interpolation,14115,"Avery Ranch Blvd",Austin,TX,"Williamson County",78717,US
10375990,78744,74,"Routine Inspection","6425 S IH 35 SVRD NB Unit 120 AUSTIN, TX 78744 ","La Hacienda Mkt #6",2015-12-27T00:00:00Z,30.203249,-97.759784,0.8,street_center,,"S I- 35",Austin,TX,"Travis County",78744,US
10377371,78735,90,"Routine Inspection","7720 W SH 71 AUSTIN, TX 78735 ","Jack Allen's Kitchen",2015-12-27T00:00:00Z,30.267607,-97.860767,0.22,place,,,Austin,TX,"Travis County",78735,US
10378211,78734,95,"Routine Inspection","2127 LOHMANS CROSSING RD Unit 318 LAKEWAY, TX 78734 ","LW - Flores Mexican Restaurant",2015-12-27T00:00:00Z,30.358988,-97.979056,0.8,street_center,,"Lohmans Crossing Rd",Austin,TX,"Travis County",78734,US
10382240,78751,94,"Routine Inspection","5555 N LAMAR BLVD AUSTIN, TX 78751 ","P. Terry's Commissary",2014-12-28T00:00:00Z,30.324006,-97.727472,1,range_interpolation,5555,"N Lamar Blvd",Austin,TX,"Travis County",78751,US
10382301,78725,88,"Routine Inspection","3501 ED BLUESTEIN BLVD NB AUSTIN, TX 78725 ","Aramark @ Freescale",2014-12-28T00:00:00Z,30.27022,-97.669175,1,range_interpolation,3501,"Ed Bluestein Blvd",Austin,TX,"Travis County",78721,US
10382317,78735,93,"Routine Inspection","6501 W WILLIAM CANNON DR AUSTIN, TX 78735 ","Aramark @ Freescale",2014-12-28T00:00:00Z,30.237963,-97.863942,1,range_interpolation,6501,"W William Cannon Dr",Austin,TX,"Travis County",78735,US
10382525,78759,78,"Routine Inspection","4211 SPICEWOOD SPRINGS RD AUSTIN, TX 78759 ","Torchy's Tacos",2014-12-28T00:00:00Z,30.371089,-97.756494,1,range_interpolation,4211,"Spicewood Springs Rd",Austin,TX,"Travis County",78759,US
10382714,78751,97,"Routine Inspection","4220 DUVAL ST AUSTIN, TX 78751 ","Antonelli's Cheese Shop",2015-12-27T00:00:00Z,30.304092,-97.726589,1,range_interpolation,4220,"Duval St",Austin,TX,"Travis County",78751,US
10383930,78723,100,"Routine Inspection","5801 WESTMINSTER DR AUSTIN, TX 78723 ","Trinity Child Development Center",2014-12-28T00:00:00Z,30.311472,-97.69042,1,range_interpolation,5801,"Westminster Dr",Austin,TX,"Travis County",78723,US
10384251,78756,100,"Routine Inspection","4200 N LAMAR BLVD AUSTIN, TX 78756 ",Uchiko,2015-12-27T00:00:00Z,30.310099,-97.740039,1,range_interpolation,4200,"N Lamar Blvd",Austin,TX,"Travis County",78756,US
10384742,78753,81,"Routine Inspection","900 E BRAKER LN AUSTIN, TX 78753 ",Subway,2014-12-28T00:00:00Z,30.376121,-97.673615,1,range_interpolation,900,"E Braker Ln",Austin,TX,"Travis County",78753,US
10384961,78727,96,"Routine Inspection","12401 RESEARCH BLVD NB AUSTIN, TX 78727 ","Charles Schwab Employee Cafe",2015-12-27T00:00:00Z,30.427765,-97.755238,1,range_interpolation,12401,"Research Blvd",Austin,TX,"Travis County",78759,US
10385170,78703,87,"Routine Inspection","507 PRESSLER ST AUSTIN, TX 78703 ","TNT Tacos and Tequila",2015-12-27T00:00:00Z,30.272713,-97.760672,1,range_interpolation,507,"Pressler St",Austin,TX,"Travis County",78703,US
10385802,78758,100,"Routine Inspection","2501 W PARMER LN Unit 700 AUSTIN, TX 78758 ",Subway,2014-12-28T00:00:00Z,30.418238,-97.701294,1,range_interpolation,2501,"W Parmer Ln",Austin,TX,"Travis County",78727,US
10386057,78753,100,"Routine Inspection","500 CANYON RIDGE DR Bunit 225 AUSTIN, TX 78753 ",Subway,2014-12-28T00:00:00Z,30.402623,-97.671134,1,range_interpolation,500,"Canyon Ridge Dr W",Austin,TX,"Travis County",78753,US
10386076,78727,97,"Routine Inspection","1700 W PARMER LN AUSTIN, TX 78727 ",Subway,2014-12-28T00:00:00Z,30.411237,-97.686689,1,range_interpolation,1700,"W Parmer Ln",Austin,TX,"Travis County",78727,US
10386924,78701,83,"Routine Inspection","360 NUECES ST AUSTIN, TX 78701 ","Thundercloud Subs #13",2014-12-28T00:00:00Z,30.267466,-97.749426,1,range_interpolation,360,"Nueces St",Austin,TX,"Travis County",78701,US
10388239,78758,92,"Routine Inspection","11101 BURNET RD Bldg B AUSTIN, TX 78758 ","Detour Domain",2015-12-27T00:00:00Z,30.396232,-97.719935,1,range_interpolation,11101,"Burnet Rd",Austin,TX,"Travis County",78757,US
10389065,78746,100,"Routine Inspection","2525 WALLINGWOOD DR AUSTIN, TX 78746 ","Child's Day Child Development Center",2014-12-28T00:00:00Z,30.264107,-97.784516,1,range_interpolation,2525,"Wallingwood Dr",Austin,TX,"Travis County",78746,US
10389391,78705,98,"Routine Inspection","2906 FRUTH ST AUSTIN, TX 78705 ","Spider House Ballroom",2015-12-27T00:00:00Z,30.295138,-97.741927,1,range_interpolation,2906,"Fruth St",Austin,TX,"Travis County",78705,US
10389405,78757,70,"Routine Inspection","8766 RESEARCH BLVD SB AUSTIN, TX 78757 ","Mi Casa Mexican Restaurant",2014-12-28T00:00:00Z,30.365049,-97.717734,0.8,range_interpolation,8766,"Research Blvd",Austin,TX,"Travis County",78753,US
10390428,78704,95,"Routine Inspection","909 W MARY ST AUSTIN, TX 78704 ","Thai Fresh",2014-12-28T00:00:00Z,30.247773,-97.760761,1,range_interpolation,909,"Mary St",Austin,TX,"Travis County",78704,US
10391919,78758,92,"Routine Inspection","3221 FEATHERGRASS CT AUSTIN, TX 78758 ","Sushi Zushi",2014-12-28T00:00:00Z,30.059824,-97.814152,0.8,street_center,,"Feathergrass Dr",Buda,TX,"Hays County",78610,US
10392609,78751,97,"Routine Inspection","100 W NORTH LOOP BLVD Bldg G AUSTIN, TX 78751 ","Tigress, The",2015-12-27T00:00:00Z,30.317552,-97.722149,1,range_interpolation,100,"W North Loop Blvd",Austin,TX,"Travis County",78751,US
10393618,78723,92,"Routine Inspection","3851 AIRPORT BLVD AUSTIN, TX 78723 ","Family Dollar",2015-12-27T00:00:00Z,30.289515,-97.706994,1,range_interpolation,3851,"Airport Blvd",Austin,TX,"Travis County",78722,US
10393760,78738,97,"Routine Inspection","12101 FM 2244 RD Bldg 6 BEE CAVE, TX 78738 ","BC - Baguette et Chocolat",2014-12-28T00:00:00Z,30.308446,-97.923778,1,range_interpolation,12101,"Fm 2244",Austin,TX,"Travis County",78738,US
10394056,78758,92,"Routine Inspection","9200 BURNET RD AUSTIN, TX 78758 ","7-Eleven Convenience Store #34251",2015-12-27T00:00:00Z,30.377513,-97.725467,0.8,street_center,,"Burnet Rd",Austin,TX,"Travis County",78758,US
10395189,78746,95,"Routine Inspection","3201 BEE CAVES RD Unit 148 AUSTIN, TX 78746 ","Bombay Grill Indian Restaurant",2014-12-28T00:00:00Z,30.273251,-97.798485,1,range_interpolation,3201,"Bee Caves Rd",Austin,TX,"Travis County",78746,US
10395213,78750,86,"Routine Inspection","12129 N FM 620 RD AUSTIN, TX 78750 ","TJ Donuts and Kolaches",2014-12-28T00:00:00Z,30.460999,-97.819345,1,range_interpolation,12129,"Fm 620",Austin,TX,"Travis County",78750,US
10398249,78757,71,"Routine Inspection","8752 RESEARCH BLVD SB AUSTIN, TX 78757 ","El Rancho 18",2015-12-27T00:00:00Z,30.364848,-97.717648,0.8,range_interpolation,8752,"Research Blvd",Austin,TX,"Travis County",78753,US
10398805,78741,98,"Routine Inspection","5204 E BEN WHITE BLVD WB AUSTIN, TX 78741 ","Spansion Cafeteria",2015-12-27T00:00:00Z,30.213598,-97.72007,1,range_interpolation,5204,"E Ben White Blvd",Austin,TX,"Travis County",78741,US
10399646,78749,94,"Routine Inspection","4301 W WILLIAM CANNON DR Bldg G AUSTIN, TX 78749 ","My Fit Foods",2015-12-27T00:00:00Z,30.222313,-97.838358,0.8,range_interpolation,4301,"W William Cannon Dr",Austin,TX,"Travis County",78749,US
10400697,78704,93,"Routine Inspection","1220 BARTON HILLS DR AUSTIN, TX 78704 ","Barton Hills Market #1",2014-12-28T00:00:00Z,30.261766,-97.773811,1,range_interpolation,1220,"Barton Hills Dr",Austin,TX,"Travis County",78704,US
